"Time","Distance","Engine RPM","Throttle Pos","Brake Pos","Speed","Gear"
"s","m","rpm","%","%","m/s",""
"10.940","553","7194.51059","82.490752","0.000000","41.1566573","3"
"10.960","554","7199.74528","82.416765","0.000000","41.2153786","3"
"10.980","555","7207.98259","82.160307","0.000000","41.2738413","3"
"11.000","556","7217.92064","81.849552","0.000000","41.3327712","3"
"11.020","557","7227.77472","80.946976","0.000000","41.3936928","3"
"11.040","557","7229.06317","80.542544","0.000000","41.4557805","3"
"11.060","558","7231.00390","80.468557","0.000000","41.5154368","3"
"11.080","559","7252.46925","80.468560","0.000000","41.5723930","3"
"11.100","560","7283.10208","80.468560","0.000000","41.6308224","3"
"11.120","561","7290.74534","80.468560","0.000000","41.6920506","3"
"11.140","562","7284.33229","80.468560","0.000000","41.7563232","3"
"11.160","562","7282.74483","80.468560","0.000000","41.8181587","3"
"11.180","563","7310.78989","80.468560","0.000000","41.8750739","3"
"11.200","564","7344.12224","80.468560","0.000000","41.9303200","3"
"11.220","565","7349.99757","80.468560","0.000000","41.9925088","3"
"11.240","566","7334.34035","80.468560","0.000000","42.0588717","3"
"11.260","567","7314.29517","80.468560","0.000000","42.1277536","3"
"11.280","567","7299.36013","80.567210","0.000000","42.1926061","3"
"11.300","568","7318.68544","80.715168","0.000000","42.2522976","3"
"11.320","569","7361.07968","80.863141","0.000000","42.3067136","3"
"11.340","570","7396.96550","81.011102","0.000000","42.3609280","3"
"11.360","571","7414.26816","81.085080","0.000000","42.4196320","3"
"11.380","572","7408.95104","81.183730","0.000000","42.4841517","3"
"11.400","573","7393.15648","81.455000","0.000000","42.5507904","3"
"11.420","573","7391.81862","82.140568","0.000000","42.6088883","3"
"11.440","574","7433.22970","84.064123","0.000000","42.6585920","3"
"11.460","575","7500.63974","86.594328","0.000000","42.7096390","3"
"11.480","576","7525.62099","88.942056","0.000000","42.7765421","3"
"11.500","577","7473.74784","91.097424","0.000000","42.8550400","3"
"11.520","578","7441.89747","93.494464","0.000000","42.9297741","3"
"11.540","579","7491.54099","95.654739","0.000000","42.9947942","3"
"11.560","579","7564.00870","97.178778","0.000000","43.0586477","3"
"11.580","580","7590.86822","98.323059","0.000000","43.1325267","3"
"11.600","581","7568.00768","98.643656","0.000000","43.2169760","3"
"11.620","582","7557.81325","98.939576","0.000000","43.3015898","3"
"11.640","583","7580.50458","99.215787","0.000000","43.3804685","3"
"11.660","584","7629.51066","99.792848","0.000000","43.4494387","3"
"11.680","585","7711.37946","100.000000","0.000000","43.5129062","3"
"11.700","586","7776.84928","100.000000","0.000000","43.5858912","3"
"11.720","586","7747.65645","100.000000","0.000000","43.6725818","3"
"11.740","587","7690.64806","100.000000","0.000000","43.7696211","3"
"11.760","588","7648.26368","100.000000","0.000000","43.8651219","3"
"11.780","589","7647.46061","100.000000","0.000000","43.9472083","3"
"11.800","590","7718.13504","100.000000","0.000000","44.0063008","3"
"11.820","591","7408.98150","89.326752","0.000000","44.0559110","3"
"11.840","592","7115.37306","64.695443","0.000000","44.0616198","0"
"11.860","593","6881.10963","40.443904","0.000000","44.0315104","0"
"11.880","593","6428.84032","20.340325","0.000000","44.0474746","4"
"11.900","594","6009.26080","7.053019","0.000000","44.0840416","4"
"11.920","595","5910.04070","0.000000","0.000000","44.0418739","4"
"11.940","596","6091.78944","0.000000","0.000000","43.9769114","4"
"11.960","597","6405.61152","0.000000","0.000000","43.8652557","4"
"11.980","598","6410.46144","0.000000","0.000000","43.8037926","4"
"12.000","599","6236.13248","0.000000","0.000000","43.7842336","4"
"12.020","600","6166.51827","0.000000","2.900035","43.7496998","4"
"12.040","601","6220.15309","0.000000","16.830691","43.6782246","4"
"12.060","601","6240.78886","0.000000","27.167878","43.5676384","4"
"12.080","602","6184.99571","0.000000","33.740015","43.4286701","4"
"12.100","603","6124.78976","0.000000","35.112596","43.2665664","4"
"12.120","604","6097.54957","0.596794","26.929579","43.0922368","4"
"12.140","605","6085.28102","3.358816","18.708446","42.9310016","4"
"12.160","606","6102.61363","7.590629","7.677825","42.7969050","4"
"12.180","607","6135.62304","12.976570","0.643393","42.7083789","4"
"12.200","607","6153.52704","16.991374","0.000000","42.6626144","4"
"12.220","608","6156.44966","20.083844","0.000000","42.6340211","4"
"12.240","609","6186.14080","22.609122","0.000000","42.6060851","4"
"12.260","610","6240.89651","25.553636","0.000000","42.5794758","4"
"12.280","611","6303.02618","28.818739","0.000000","42.5535763","4"
"12.300","612","6173.85600","32.231816","0.000000","42.5513024","4"
"12.320","613","6074.30989","36.912451","0.000000","42.5629440","4"
"12.340","613","6127.22253","43.353886","0.000000","42.5591014","4"
"12.360","614","6205.31046","50.115906","0.000000","42.5542093","4"
"12.380","615","6229.78202","56.744762","0.000000","42.5638477","4"
"12.400","616","6233.31840","63.847096","0.000000","42.5912768","4"
"12.420","617","6219.94074","70.160296","0.000000","42.6341011","4"
"12.440","618","6202.54656","76.838478","0.000000","42.6837574","4"
"12.460","619","6214.91174","83.674475","0.000000","42.7348659","4"
"12.480","619","6251.04486","89.563486","0.000000","42.7900762","4"
"12.500","620","6283.59424","93.810096","0.000000","42.8530496","4"
"12.520","621","6275.57338","97.869290","0.000000","42.9420435","4"
"12.540","622","6208.04544","99.999990","0.000000","43.0354157","4"
"12.560","623","6193.70611","100.000000","0.000000","43.1226067","4"
"12.580","624","6264.84314","100.000000","0.000000","43.1918534","4"
"12.600","625","6370.61888","100.000000","0.000000","43.2526176","4"
"12.620","625","6481.43258","100.000000","0.000000","43.3065139","4"
"12.640","626","6571.04973","100.000000","0.000000","43.3808870","4"
"12.660","627","6489.09453","100.000000","0.000000","43.4945011","4"
"12.680","628","6267.47789","100.000000","0.000000","43.6298227","4"
"12.700","629","6136.61696","100.000000","0.000000","43.7384288","4"
"12.720","630","6242.32678","100.000000","0.000000","43.8084122","4"
"12.740","631","6344.52582","100.000000","0.000000","43.8747546","4"
"12.760","632","6336.97715","100.000000","0.000000","43.9571264","4"
"12.780","632","6299.22355","100.000000","0.000000","44.0439718","4"
"12.800","633","6332.54080","100.000000","0.000000","44.1194304","4"
"12.820","634","6410.55501","100.000000","0.000000","44.1898208","4"
"12.840","635","6436.52774","100.000000","0.000000","44.2688096","4"
"12.860","636","6419.37101","100.000000","0.000000","44.3507456","4"
"12.880","637","6452.33536","100.000000","0.000000","44.4242931","4"
"12.900","638","6518.31360","100.000000","0.000000","44.4952672","4"
"12.920","639","6547.91770","100.000000","0.000000","44.5684800","4"
"12.940","640","6519.72723","100.000000","0.000000","44.6544550","4"
"12.960","640","6498.21440","100.000000","0.000000","44.7362528","4"
"12.980","641","6516.45338","100.000000","0.000000","44.8153632","4"
"13.000","642","6527.47328","100.000000","0.000000","44.8929696","4"
"13.020","643","6552.88922","100.000000","0.000000","44.9680186","4"
"13.040","644","6559.57312","100.000000","0.000000","45.0487418","4"
"13.060","645","6560.37222","100.000000","0.000000","45.1251674","4"
"13.080","646","6600.07424","100.000000","0.000000","45.1904269","4"
